id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
2230,31,blue-collar,divorced,secondary,no,387,yes,no,unknown,12,may,220,3,-1,0,unknown,1
2231,35,admin.,single,secondary,no,855,yes,no,unknown,12,may,241,3,-1,0,unknown,1
2232,52,admin.,divorced,secondary,no,944,yes,no,unknown,12,may,198,3,-1,0,unknown,1
2233,36,blue-collar,married,secondary,no,134,no,no,unknown,12,may,98,2,-1,0,unknown,1
2234,28,blue-collar,single,secondary,no,2845,yes,no,unknown,12,may,182,2,-1,0,unknown,1
2235,27,management,single,tertiary,no,2420,yes,no,unknown,12,may,391,2,-1,0,unknown,1
2236,24,student,single,tertiary,no,1535,yes,no,unknown,12,may,126,2,-1,0,unknown,1
2237,45,management,single,tertiary,no,0,no,no,unknown,12,may,55,2,-1,0,unknown,1
2238,39,technician,married,secondary,no,504,yes,no,unknown,12,may,495,1,-1,0,unknown,1
2239,38,blue-collar,single,secondary,no,-329,yes,no,unknown,12,may,86,4,-1,0,unknown,1
2240,24,blue-collar,married,secondary,no,94,yes,no,unknown,12,may,166,2,-1,0,unknown,1
2241,35,management,divorced,tertiary,no,538,yes,no,unknown,12,may,66,4,-1,0,unknown,1
2242,32,admin.,divorced,secondary,yes,-18,yes,no,unknown,12,may,155,3,-1,0,unknown,1
2243,48,housemaid,divorced,primary,no,26,yes,no,unknown,12,may,311,3,-1,0,unknown,1
2244,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,1
2245,46,blue-collar,married,primary,no,633,yes,no,unknown,12,may,236,10,-1,0,unknown,1
2246,28,technician,single,secondary,no,205,yes,no,unknown,12,may,92,3,-1,0,unknown,1
2247,50,admin.,married,secondary,no,1114,yes,yes,unknown,12,may,298,2,-1,0,unknown,1
2248,44,blue-collar,married,secondary,no,78,yes,no,unknown,12,may,253,2,-1,0,unknown,1
2249,38,management,married,tertiary,no,762,yes,no,unknown,12,may,163,2,-1,0,unknown,1
2250,33,self-employed,married,primary,no,1862,yes,no,unknown,12,may,65,1,-1,0,unknown,1
2251,57,management,single,tertiary,no,73,no,no,unknown,12,may,41,1,-1,0,unknown,1
2252,40,technician,married,secondary,no,2576,yes,yes,unknown,12,may,10,11,-1,0,unknown,1
2253,42,management,married,primary,no,470,yes,no,unknown,12,may,221,1,-1,0,unknown,1
2254,32,services,married,secondary,no,206,yes,yes,unknown,12,may,370,1,-1,0,unknown,1
2255,55,blue-collar,married,primary,no,0,yes,yes,unknown,12,may,467,5,-1,0,unknown,1
2256,25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,241,3,-1,0,unknown,1
2257,42,management,divorced,tertiary,no,1750,yes,no,unknown,12,may,248,2,-1,0,unknown,1
2258,23,admin.,single,secondary,no,1104,yes,no,unknown,12,may,120,2,-1,0,unknown,1
2259,31,blue-collar,married,secondary,no,286,yes,yes,unknown,12,may,260,2,-1,0,unknown,1
2260,21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,1
2261,34,admin.,married,secondary,no,247,yes,yes,unknown,12,may,1727,5,-1,0,unknown,1
2262,46,entrepreneur,married,tertiary,no,-43,no,no,unknown,12,may,138,8,-1,0,unknown,1
2263,55,blue-collar,married,primary,no,309,yes,no,unknown,12,may,115,4,-1,0,unknown,1
2264,33,entrepreneur,single,secondary,no,339,yes,no,unknown,12,may,212,2,-1,0,unknown,1
2265,47,self-employed,divorced,secondary,no,218,yes,no,unknown,12,may,58,7,-1,0,unknown,1
2266,33,management,single,tertiary,no,4128,yes,no,unknown,12,may,456,6,-1,0,unknown,1
2267,40,management,single,tertiary,no,867,yes,yes,unknown,12,may,145,4,-1,0,unknown,1
2268,32,management,single,tertiary,no,1345,yes,no,unknown,12,may,289,3,-1,0,unknown,1
2269,48,technician,divorced,secondary,no,40,no,no,unknown,12,may,300,3,-1,0,unknown,1
2270,32,admin.,single,secondary,no,1466,yes,no,unknown,12,may,264,2,-1,0,unknown,1
2271,26,blue-collar,single,secondary,no,96,yes,no,unknown,12,may,181,2,-1,0,unknown,1
2272,38,blue-collar,married,secondary,no,332,yes,no,unknown,12,may,184,4,-1,0,unknown,1
2273,46,services,married,secondary,no,1474,yes,no,unknown,12,may,148,3,-1,0,unknown,1
2274,49,blue-collar,married,secondary,no,783,yes,no,unknown,12,may,166,4,-1,0,unknown,1
2275,33,management,single,tertiary,no,239,no,no,unknown,12,may,65,5,-1,0,unknown,1
2276,45,blue-collar,married,secondary,no,27,yes,no,unknown,12,may,299,5,-1,0,unknown,1
2277,32,management,married,tertiary,no,-24,yes,no,unknown,12,may,93,4,-1,0,unknown,1
2278,39,blue-collar,married,secondary,no,23,yes,no,unknown,12,may,22,5,-1,0,unknown,1
2279,53,blue-collar,married,primary,no,6386,yes,no,unknown,12,may,170,8,-1,0,unknown,1
2280,28,unemployed,single,secondary,yes,-353,yes,no,unknown,12,may,89,3,-1,0,unknown,1
2281,31,admin.,married,secondary,no,-474,yes,no,unknown,12,may,215,2,-1,0,unknown,1
2282,34,entrepreneur,single,tertiary,no,714,yes,no,unknown,12,may,166,4,-1,0,unknown,1
2283,40,blue-collar,married,primary,no,570,yes,no,unknown,12,may,109,3,-1,0,unknown,1
2284,29,blue-collar,single,secondary,no,16,no,no,unknown,12,may,197,3,-1,0,unknown,1
2285,34,admin.,single,secondary,no,1504,yes,no,unknown,12,may,395,3,-1,0,unknown,1
2286,38,management,married,tertiary,no,551,yes,no,unknown,12,may,1875,4,-1,0,unknown,1
2287,31,services,married,secondary,no,-759,yes,no,unknown,12,may,220,2,-1,0,unknown,1
2288,32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,1
2289,31,services,married,secondary,no,520,yes,no,unknown,12,may,123,7,-1,0,unknown,1
2290,53,blue-collar,single,unknown,no,0,no,no,unknown,12,may,140,7,-1,0,unknown,1
2291,38,blue-collar,single,unknown,no,573,yes,no,unknown,12,may,334,7,-1,0,unknown,1
2292,57,blue-collar,married,primary,yes,0,yes,no,unknown,12,may,73,3,-1,0,unknown,1
2293,58,entrepreneur,married,tertiary,no,146,yes,no,unknown,12,may,186,6,-1,0,unknown,1
2294,50,blue-collar,married,primary,no,-37,yes,no,unknown,12,may,78,3,-1,0,unknown,1
2295,36,blue-collar,single,secondary,no,90,yes,no,unknown,12,may,13,5,-1,0,unknown,1
2296,46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,unknown,1
2297,39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,1
2298,31,admin.,single,secondary,no,98,yes,yes,unknown,12,may,159,3,-1,0,unknown,1
2299,44,management,single,tertiary,no,295,yes,no,unknown,12,may,103,8,-1,0,unknown,1
2300,53,admin.,married,secondary,no,465,no,yes,unknown,12,may,95,3,-1,0,unknown,1
2301,35,technician,married,tertiary,no,1473,yes,no,unknown,12,may,84,3,-1,0,unknown,1
2302,40,blue-collar,married,secondary,no,3122,yes,no,unknown,12,may,344,3,-1,0,unknown,1
2303,30,technician,single,secondary,no,317,yes,no,unknown,12,may,246,6,-1,0,unknown,1
2304,33,blue-collar,divorced,secondary,no,176,yes,no,unknown,12,may,157,5,-1,0,unknown,1
2305,39,blue-collar,married,secondary,no,661,yes,no,unknown,12,may,162,4,-1,0,unknown,1
2306,25,admin.,single,secondary,no,1,yes,yes,unknown,12,may,24,12,-1,0,unknown,1
2307,35,blue-collar,married,primary,no,-12,yes,no,unknown,12,may,212,5,-1,0,unknown,1
2308,43,blue-collar,married,primary,no,1401,yes,no,unknown,12,may,195,2,-1,0,unknown,1
2309,41,entrepreneur,married,tertiary,no,171,yes,no,unknown,12,may,143,4,-1,0,unknown,1
2310,55,blue-collar,married,primary,no,431,yes,no,unknown,12,may,68,2,-1,0,unknown,1
2311,49,technician,divorced,secondary,no,265,yes,no,unknown,12,may,274,6,-1,0,unknown,1
2312,30,self-employed,married,tertiary,no,227,yes,yes,unknown,12,may,227,3,-1,0,unknown,1
2313,37,blue-collar,single,secondary,no,336,yes,no,unknown,12,may,152,5,-1,0,unknown,1
2314,46,unemployed,divorced,secondary,no,41,yes,no,unknown,12,may,249,4,-1,0,unknown,1
2315,36,blue-collar,married,secondary,no,1554,yes,no,unknown,12,may,325,4,-1,0,unknown,1
2316,45,services,single,secondary,no,141,yes,no,unknown,12,may,111,4,-1,0,unknown,1
2317,48,blue-collar,married,primary,no,762,yes,no,unknown,12,may,81,4,-1,0,unknown,1
2318,22,housemaid,single,secondary,no,650,yes,no,unknown,12,may,181,4,-1,0,unknown,1
2319,46,admin.,married,secondary,no,250,no,no,unknown,13,may,85,2,-1,0,unknown,1
2320,39,blue-collar,married,secondary,no,130,yes,no,unknown,13,may,141,6,-1,0,unknown,1
2321,56,admin.,married,secondary,no,11,no,no,unknown,13,may,42,3,-1,0,unknown,1
2322,35,management,divorced,tertiary,no,36,yes,no,unknown,13,may,182,6,-1,0,unknown,1
2323,45,blue-collar,married,primary,no,333,yes,no,unknown,13,may,160,3,-1,0,unknown,1
2324,28,technician,married,secondary,no,487,yes,no,unknown,13,may,176,4,-1,0,unknown,1
2325,32,admin.,single,tertiary,no,594,yes,no,unknown,13,may,134,2,-1,0,unknown,1
2326,52,services,married,tertiary,no,1135,yes,yes,unknown,13,may,514,5,-1,0,unknown,1
2327,26,admin.,divorced,secondary,yes,-3,yes,no,unknown,13,may,181,5,-1,0,unknown,1
2328,22,blue-collar,single,primary,no,-168,yes,no,unknown,13,may,160,3,-1,0,unknown,1
2329,35,blue-collar,married,primary,no,414,no,no,unknown,13,may,504,4,-1,0,unknown,2
2330,44,technician,single,tertiary,no,166,yes,no,unknown,13,may,267,3,-1,0,unknown,1
2331,31,blue-collar,married,secondary,no,472,yes,no,unknown,13,may,907,2,-1,0,unknown,1
2332,28,blue-collar,married,secondary,no,-95,yes,no,unknown,13,may,200,1,-1,0,unknown,1
2333,23,technician,single,secondary,no,158,yes,no,unknown,13,may,139,1,-1,0,unknown,1
2334,26,technician,single,secondary,no,8,no,no,unknown,13,may,147,1,-1,0,unknown,1
2335,31,admin.,single,secondary,no,296,yes,no,unknown,13,may,161,1,-1,0,unknown,1
2336,27,admin.,single,secondary,no,-541,yes,yes,unknown,13,may,153,1,-1,0,unknown,1
2337,34,services,single,secondary,no,23,no,no,unknown,13,may,109,1,-1,0,unknown,1
2338,25,blue-collar,single,primary,no,17,yes,no,unknown,13,may,97,2,-1,0,unknown,1
2339,25,blue-collar,single,secondary,no,335,yes,no,unknown,13,may,164,1,-1,0,unknown,1
2340,22,services,single,secondary,no,395,yes,no,unknown,13,may,70,1,-1,0,unknown,1
2341,37,blue-collar,divorced,secondary,no,178,yes,no,unknown,13,may,71,1,-1,0,unknown,1
2342,26,entrepreneur,single,secondary,no,101,yes,no,unknown,13,may,723,1,-1,0,unknown,1
2343,32,blue-collar,married,secondary,no,-428,yes,no,unknown,13,may,518,1,-1,0,unknown,1
2344,26,technician,single,secondary,no,24299,yes,no,unknown,13,may,704,1,-1,0,unknown,1
2345,27,blue-collar,single,secondary,no,181,no,no,unknown,13,may,147,1,-1,0,unknown,1
2346,22,services,married,secondary,no,83,yes,no,unknown,13,may,101,1,-1,0,unknown,1
2347,32,technician,married,secondary,no,175,yes,no,unknown,13,may,142,1,-1,0,unknown,1
2348,33,management,divorced,secondary,no,5,yes,no,unknown,13,may,1346,1,-1,0,unknown,2
2349,34,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,1,-1,0,unknown,1
2350,31,blue-collar,married,secondary,no,2577,yes,no,unknown,13,may,611,2,-1,0,unknown,1
2351,28,technician,single,secondary,no,216,yes,no,unknown,13,may,66,1,-1,0,unknown,1
2352,37,blue-collar,married,secondary,no,166,yes,no,unknown,13,may,135,3,-1,0,unknown,1
2353,45,blue-collar,married,primary,no,323,yes,no,unknown,13,may,276,2,-1,0,unknown,1
2354,31,management,married,tertiary,no,334,yes,no,unknown,13,may,449,1,-1,0,unknown,1
2355,48,entrepreneur,married,secondary,no,86,yes,no,unknown,13,may,98,1,-1,0,unknown,1
2356,24,admin.,single,secondary,no,845,yes,no,unknown,13,may,105,1,-1,0,unknown,1
2357,24,technician,single,secondary,no,-126,yes,yes,unknown,13,may,382,2,-1,0,unknown,1
2358,45,services,married,secondary,no,-3,yes,no,unknown,13,may,213,1,-1,0,unknown,1
2359,26,services,married,secondary,no,54,yes,no,unknown,13,may,116,1,-1,0,unknown,1
2360,24,technician,single,secondary,no,-192,yes,no,unknown,13,may,125,1,-1,0,unknown,1
2361,29,blue-collar,married,secondary,no,125,yes,no,unknown,13,may,50,1,-1,0,unknown,1
2362,34,blue-collar,single,primary,no,2146,yes,no,unknown,13,may,138,1,-1,0,unknown,1
2363,30,technician,single,tertiary,no,-522,yes,no,unknown,13,may,375,1,-1,0,unknown,1
2364,21,student,single,secondary,no,99,yes,no,unknown,13,may,49,1,-1,0,unknown,1
2365,42,blue-collar,married,secondary,no,-1664,yes,no,unknown,13,may,169,1,-1,0,unknown,1
2366,32,unemployed,married,secondary,yes,2,yes,no,unknown,13,may,178,2,-1,0,unknown,1
2367,40,services,married,secondary,no,2172,yes,yes,unknown,13,may,1386,1,-1,0,unknown,1
2368,33,management,single,tertiary,no,168,yes,no,unknown,13,may,155,1,-1,0,unknown,1
2369,32,technician,married,primary,no,62,yes,yes,unknown,13,may,120,1,-1,0,unknown,1
2370,25,admin.,single,secondary,no,768,yes,no,unknown,13,may,203,1,-1,0,unknown,1
2371,41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,1
2372,37,admin.,married,secondary,no,36,yes,no,unknown,13,may,428,1,-1,0,unknown,1
2373,29,blue-collar,married,primary,no,0,yes,no,unknown,13,may,53,1,-1,0,unknown,1
2374,29,technician,single,secondary,no,544,yes,no,unknown,13,may,360,1,-1,0,unknown,1
2375,46,services,divorced,primary,no,91,yes,no,unknown,13,may,215,1,-1,0,unknown,1
2376,32,management,single,tertiary,yes,-3,yes,no,unknown,13,may,500,2,-1,0,unknown,1
2377,30,admin.,single,secondary,no,1374,yes,no,unknown,13,may,207,1,-1,0,unknown,1
2378,38,management,married,tertiary,no,119,yes,no,unknown,13,may,568,4,-1,0,unknown,2
2379,22,services,single,secondary,no,279,yes,no,unknown,13,may,270,1,-1,0,unknown,1
2380,22,management,single,secondary,no,594,yes,no,unknown,13,may,154,1,-1,0,unknown,1
2381,32,services,single,secondary,no,-121,yes,yes,unknown,13,may,272,1,-1,0,unknown,1
2382,36,blue-collar,married,secondary,no,-195,yes,no,unknown,13,may,229,1,-1,0,unknown,1
2383,30,technician,single,secondary,no,-208,yes,yes,unknown,13,may,108,1,-1,0,unknown,1
2384,26,blue-collar,single,secondary,no,309,yes,no,unknown,13,may,210,1,-1,0,unknown,1
2385,41,blue-collar,divorced,primary,yes,210,yes,no,unknown,13,may,383,1,-1,0,unknown,1
2386,42,unemployed,married,secondary,no,135,yes,no,unknown,13,may,259,6,-1,0,unknown,1
2387,45,blue-collar,married,secondary,no,66,yes,no,unknown,13,may,3366,3,-1,0,unknown,1
2388,24,services,single,secondary,yes,-122,yes,no,unknown,13,may,1000,1,-1,0,unknown,2
2389,54,retired,divorced,tertiary,no,0,no,no,unknown,13,may,618,1,-1,0,unknown,2
2390,33,blue-collar,single,unknown,no,-90,yes,no,unknown,13,may,415,1,-1,0,unknown,1
2391,28,blue-collar,married,primary,no,286,yes,no,unknown,13,may,237,1,-1,0,unknown,1
2392,36,admin.,married,secondary,no,-423,yes,yes,unknown,13,may,106,1,-1,0,unknown,1
2393,34,blue-collar,single,primary,no,505,yes,no,unknown,13,may,351,1,-1,0,unknown,1
2394,28,admin.,single,secondary,no,296,yes,no,unknown,13,may,218,1,-1,0,unknown,1
2395,31,technician,single,tertiary,no,279,yes,no,unknown,13,may,198,1,-1,0,unknown,1
2396,53,services,married,secondary,no,367,yes,yes,unknown,13,may,284,2,-1,0,unknown,1
2397,20,blue-collar,single,secondary,no,129,yes,yes,unknown,13,may,190,1,-1,0,unknown,1
2398,47,retired,married,primary,yes,-13,no,no,unknown,13,may,295,1,-1,0,unknown,1
2399,33,blue-collar,married,primary,no,1309,yes,no,unknown,13,may,262,1,-1,0,unknown,1
2400,24,blue-collar,single,secondary,no,-10,yes,no,unknown,13,may,106,1,-1,0,unknown,1
2401,23,admin.,single,secondary,no,5,yes,no,unknown,13,may,93,1,-1,0,unknown,1
2402,27,blue-collar,single,secondary,no,71,yes,no,unknown,13,may,174,1,-1,0,unknown,1
2403,23,admin.,single,secondary,no,281,yes,no,unknown,13,may,124,1,-1,0,unknown,1
2404,30,blue-collar,married,secondary,no,173,yes,no,unknown,13,may,217,1,-1,0,unknown,1
2405,34,blue-collar,divorced,secondary,no,383,yes,no,unknown,13,may,2231,1,-1,0,unknown,2
2406,55,blue-collar,divorced,primary,no,39,yes,no,unknown,13,may,343,1,-1,0,unknown,1
2407,57,management,married,primary,no,1052,yes,no,unknown,13,may,227,4,-1,0,unknown,1
2408,59,retired,divorced,unknown,no,-49,yes,no,unknown,13,may,248,2,-1,0,unknown,1
2409,20,services,single,secondary,no,-103,yes,no,unknown,13,may,180,1,-1,0,unknown,1
2410,30,services,married,secondary,yes,-846,yes,no,unknown,13,may,117,1,-1,0,unknown,1
2411,41,admin.,married,secondary,no,705,yes,no,unknown,13,may,205,1,-1,0,unknown,1
2412,37,services,single,secondary,no,1950,yes,no,unknown,13,may,370,1,-1,0,unknown,1
2413,31,admin.,divorced,secondary,no,253,yes,no,unknown,13,may,289,2,-1,0,unknown,1
2414,39,management,single,tertiary,no,595,yes,no,unknown,13,may,427,1,-1,0,unknown,1
2415,28,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,170,1,-1,0,unknown,1
2416,44,blue-collar,married,primary,no,353,yes,no,unknown,13,may,705,1,-1,0,unknown,1
2417,31,technician,married,secondary,no,2363,yes,no,unknown,13,may,247,1,-1,0,unknown,1
2418,28,blue-collar,married,unknown,no,52,yes,no,unknown,13,may,226,1,-1,0,unknown,1
2419,51,technician,married,unknown,no,205,yes,yes,unknown,13,may,665,1,-1,0,unknown,1
2420,34,management,married,tertiary,no,1557,yes,yes,unknown,13,may,213,1,-1,0,unknown,1
2421,24,technician,single,tertiary,no,596,yes,no,unknown,13,may,451,1,-1,0,unknown,1
2422,29,self-employed,single,tertiary,no,-114,yes,no,unknown,13,may,174,1,-1,0,unknown,1
2423,50,management,married,primary,no,478,no,no,unknown,13,may,126,5,-1,0,unknown,1
2424,21,blue-collar,single,secondary,no,614,yes,no,unknown,13,may,243,3,-1,0,unknown,1
2425,29,blue-collar,single,secondary,no,783,yes,no,unknown,13,may,166,1,-1,0,unknown,1
2426,26,blue-collar,single,secondary,no,401,yes,no,unknown,13,may,373,1,-1,0,unknown,1
2427,26,admin.,single,secondary,no,92,yes,no,unknown,13,may,259,1,-1,0,unknown,1
2428,21,blue-collar,single,secondary,no,-273,yes,yes,unknown,13,may,340,1,-1,0,unknown,1
2429,23,blue-collar,single,primary,no,2594,yes,no,unknown,13,may,193,1,-1,0,unknown,1
2430,25,services,single,secondary,no,382,yes,no,unknown,13,may,392,1,-1,0,unknown,1
2431,40,blue-collar,married,primary,no,-166,yes,no,unknown,13,may,136,1,-1,0,unknown,1
2432,39,admin.,divorced,secondary,no,-141,yes,no,unknown,13,may,148,1,-1,0,unknown,1
2433,25,blue-collar,single,secondary,no,-250,yes,no,unknown,13,may,456,1,-1,0,unknown,1
2434,26,technician,married,tertiary,no,3825,yes,no,unknown,13,may,107,1,-1,0,unknown,1
2435,57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,1
2436,61,retired,married,primary,no,1060,yes,no,unknown,13,may,118,1,-1,0,unknown,1
2437,34,blue-collar,married,secondary,no,-185,yes,yes,unknown,13,may,276,1,-1,0,unknown,1
2438,47,unemployed,married,secondary,no,955,yes,no,unknown,13,may,47,1,-1,0,unknown,1
2439,31,self-employed,married,secondary,no,263,yes,no,unknown,13,may,150,2,-1,0,unknown,1
2440,45,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118,1,-1,0,unknown,1
2441,33,technician,single,tertiary,no,989,yes,yes,unknown,13,may,232,3,-1,0,unknown,1
2442,27,technician,married,secondary,no,232,yes,yes,unknown,13,may,1167,1,-1,0,unknown,1
2443,41,unemployed,married,primary,no,1483,yes,no,unknown,13,may,227,1,-1,0,unknown,1
2444,58,technician,married,secondary,no,7495,yes,no,unknown,13,may,325,1,-1,0,unknown,1
2445,45,management,married,tertiary,no,0,yes,yes,unknown,13,may,147,1,-1,0,unknown,1
2446,49,self-employed,married,tertiary,no,2199,yes,no,unknown,13,may,98,1,-1,0,unknown,1
2447,42,blue-collar,married,secondary,no,476,yes,no,unknown,13,may,93,1,-1,0,unknown,1
2448,52,blue-collar,married,secondary,no,148,yes,no,unknown,13,may,83,1,-1,0,unknown,1
2449,52,services,married,secondary,no,3241,yes,no,unknown,13,may,105,1,-1,0,unknown,1
2450,49,retired,married,primary,no,2665,yes,no,unknown,13,may,67,1,-1,0,unknown,1
2451,59,retired,married,secondary,no,1875,yes,no,unknown,13,may,77,1,-1,0,unknown,1
2452,54,management,married,primary,no,879,yes,no,unknown,13,may,191,1,-1,0,unknown,1
2453,46,blue-collar,married,secondary,no,1934,yes,no,unknown,13,may,20,1,-1,0,unknown,1
2454,44,management,married,tertiary,no,0,no,no,unknown,13,may,27,1,-1,0,unknown,1
2455,26,services,married,secondary,no,380,yes,no,unknown,13,may,260,3,-1,0,unknown,1
2456,46,blue-collar,married,secondary,no,2485,yes,no,unknown,13,may,174,4,-1,0,unknown,1
2457,59,retired,married,primary,no,5521,yes,yes,unknown,13,may,94,1,-1,0,unknown,1
2458,43,blue-collar,married,unknown,no,24,yes,no,unknown,13,may,23,2,-1,0,unknown,1
2459,50,blue-collar,married,secondary,no,160,yes,no,unknown,13,may,334,1,-1,0,unknown,1
2460,26,blue-collar,single,secondary,no,-204,yes,no,unknown,13,may,609,2,-1,0,unknown,1
2461,54,blue-collar,married,unknown,no,363,yes,no,unknown,13,may,202,1,-1,0,unknown,1
2462,44,technician,divorced,secondary,no,181,no,no,unknown,13,may,302,1,-1,0,unknown,1
2463,36,admin.,divorced,secondary,no,307,yes,no,unknown,13,may,121,2,-1,0,unknown,1
2464,51,services,married,unknown,no,193,yes,no,unknown,13,may,202,3,-1,0,unknown,1
